name,prompt,negative_prompt,description,category
EXHIBITIONISM_Caught_Stare,"1girl, (caught exhibiting:1.3), being stared at while exposed, crowd watching, discovered nude, audience during exposure, observed while naked","alone, unobserved, private",Caught being exhibitionist. Combos: FETISH_DOMINATION_Voyeurism; FETISH_HUMILIATION_Public_Shame.,EXHIBITIONISM
EXHIBITIONISM_Flashing,"1girl, (flashing:1.4), (lifting skirt:1.3), pulling down top, exposing self, showing genitals briefly, quick flash, skirt flip, one breast out","fully clothed, covered, private",Flashing exposure. Combos: FETISH_EXHIBITIONISM_Public; FETISH_HUMILIATION_Public_Shame.,EXHIBITIONISM
EXHIBITIONISM_No_Panties,"1girl, (no panties:1.3), commando under skirt, bare under clothes, no underwear, exposed under skirt, undetectable nudity","wearing panties, covered",No panties / commando. Combos: FETISH_EXHIBITIONISM_Flashing; CLOTHES_Mini_Skirt_Pleated.,EXHIBITIONISM
EXHIBITIONISM_Nude_Walk,"1girl, (nude in public:1.3), (public nudity:1.3), walking naked in public, completely naked outside, nude in street, nude walk of shame, outdoor nudity","clothed, private, indoor",Nude public walk. Combos: SCENE_Public_Outdoor; FETISH_HUMILIATION_Public_Shame; FETISH_STATE_Helpless.,EXHIBITIONISM
EXHIBITIONISM_Open_Clothes,"1girl, (clothes open:1.3), (unbuttoned exposure:1.2), shirt open, robe open, gaping open clothes, exposed through open clothing, clothes hanging open","fully dressed, buttoned, closed",Open/unbuttoned exposure. Casual exhibitionism. Combos: FETISH_EXHIBITIONISM_Flashing.,EXHIBITIONISM
EXHIBITIONISM_Outdoor_Sex,"1girl, (outdoor sex:1.3), (sex in nature:1.2), public sex outside, sex in park, alley sex, open air sex, nature sex, outdoor intercourse","indoor, private, bedroom",Outdoor sex exposure. Combos: SCENE_Public_Outdoor; SCENE_Alley_Street; FETISH_EXHIBITIONISM_Caught_Stare.,EXHIBITIONISM
EXHIBITIONISM_Public,"1girl, (public exposure:1.3), (public sex:1.2), in public setting, people around, exposed in public, public indecency, public lewd act","private, alone, secluded",General public exposure. Combos: ACCESSORY_Vibrator_Wearable for remote; FETISH_CONTROL_Remote_Vibe.,EXHIBITIONISM
EXHIBITIONISM_See_Through,"1girl, (see-through clothing:1.3), (transparent clothes:1.3), sheer fabric, visible through clothes, body outline through fabric, transparent dress","opaque clothes, fully covered",See-through outfit. Combos: FETISH_EXHIBITIONISM_No_Panties; CLOTHES_Fishnet.,EXHIBITIONISM
EXHIBITIONISM_Striptease,"1girl, (striptease:1.3), stripping, removing clothes seductively, strip dance, teasing undress, clothes coming off slowly, sensual strip","staying dressed, clothed",Striptease performance. Combos: SCENE_Strip_Club; ACCESSORY_Nipple_Pasties; FETISH_EXHIBITIONISM_Public.,EXHIBITIONISM
EXHIBITIONISM_Unaware,"1girl, (unaware of being watched:1.3), unknowingly exhibiting, exposed without knowing, caught without realizing, oblivious to viewer, candid","aware, consenting, watching back",Unaware exhibitionism. Combos: FETISH_DOMINATION_Voyeurism; FETISH_EXHIBITIONISM_Caught_Stare progression.,EXHIBITIONISM
EXPRESSION_Angry,"(angry expression:1.3), (furious face:1.2), scowling, rage, anger, bared teeth, glaring, aggressive expression, fierce anger, wrathful","calm, happy, neutral, submissive",Angry expression. Combos: ACTION_Angry_Dragon; THEME_Femdom; ARCHETYPE_Demon_Queen. Conflicts: STATE_Ahegao_Extreme.,EXPRESSION
EXPRESSION_Contemptuous,"(contemptuous expression:1.3), sneering, curled lip, disdainful, looking down with contempt, withering look, haughty stare","respectful, friendly, warm",Contempt — stronger than Disapproval. Combos: THEME_Femdom; ARCHETYPE_Dominatrix; EXPRESSION_Smug.,EXPRESSION
EXPRESSION_Crying_Smiling,"(crying while smiling:1.4), (tears with smile:1.3), sad smile, bittersweet expression, tears down smiling face, emotional conflict face","purely happy, purely sad, neutral",Crying while smiling — Japanese emotional contrast trope. Combos: NTR scenarios; THEME_Corruption_Moral.,EXPRESSION
EXPRESSION_Disapproval,"(disapproving expression:1.3), judging look, condescending stare, (frowning:1.2), eyebrow raised, disgusted side-eye, scornful, contemptuous, looking down at, judgmental face","happy, positive, friendly, approving",Disapproval / condemnation expression. Combos: EXPRESSION_Smug; THEME_Femdom; NTR scenarios; ARCHETYPE_Demon_Queen.,EXPRESSION
EXPRESSION_Embarrassed,"embarrassed, (blushing:1.3), covering face, shy expression, ashamed, flustered, looking away, red-faced, embarrassed smile","confident, calm, proud, neutral",Embarrassed expression,EXPRESSION
EXPRESSION_Fear,"(fear expression:1.3), (terrified face:1.2), scared, frightened, wide fearful eyes, trembling lips, terror expression","calm, confident, neutral, brave",Fear / terror. Combos: THEME_Non_Con; THEME_Monster_Tentacle; NTR_Caught_In_Act.,EXPRESSION
EXPRESSION_Fellatio_Face,"(fellatio face:1.3), (open mouth waiting:1.2), tongue out ready, mouth open wide, expecting oral, receptive mouth expression, jaw open inviting","closed mouth, neutral, actual fellatio in progress","Fellatio-ready face — mouth open, tongue out, waiting. The expression without the action. Combos: CAMERA_POV; ACTION_Dick_Touch_Face; POSE_On_Knees.",EXPRESSION
EXPRESSION_Fucked_Silly,"fucked silly, ahegao, (eyes rolled back:1.3), tongue out, drooling, mind break expression, stupid face, overwhelmed expression, derp","composed, sane, neutral, scared",Fucked silly expression,EXPRESSION
EXPRESSION_Inviting,"(inviting expression:1.3), (come hither look:1.2), beckoning, seductive invitation, bedroom eyes invitation, finger beckoning, flirtatious inviting gaze","rejecting, angry, scared, neutral, distant",Inviting / 'come here' expression. Combos: STATE_Lustful_Face; THEME_Teasing; POSE_Spread_Legs; SCENE_Bedroom.,EXPRESSION
EXPRESSION_Kissing_Face,"(kissing face:1.3), (puckered lips:1.2), duck lips, lips puckered for kiss, pouty lips, kiss-ready mouth, blowing a kiss","open mouth, neutral lips, teeth showing",Puckered / kiss-ready lips. Combos: CAMERA_Face_Close; THEME_Vanilla_Romance; ACTION_Kissing.,EXPRESSION
EXPRESSION_Lustful,"1girl, (lustful face:1.3), heavy breathing, flushed cheeks, bitten lip, (heart eyes:1.2), seductive expression, desire in eyes, bedroom eyes, craving look","neutral, disgusted, afraid, calm",Visible desire — heart eyes; bitten lip; seductive expression. More intense than STATE_Lustful_Face. Combos: STATE_Blushing_Flushed; LIGHTING_Soft_Warm.,EXPRESSION
EXPRESSION_Mischievous,"(mischievous grin:1.3), (playful smirk:1.2), impish smile, knowing smile, troublemaker expression, sly smile, playful devious look","serious, scared, neutral, crying",Mischievous / impish grin. Combos: ARCHETYPE_Catgirl; THEME_Teasing.,EXPRESSION
EXPRESSION_Nervous,"(nervous expression:1.3), (anxious face:1.2), biting lip nervously, worried eyes, uncertain, fidgeting, uneasy smile, tense","confident, calm, relaxed, bold",Nervous / anxious expression. Combos: THEME_Virginity; THEME_Student_Teacher; EXPRESSION_Embarrassed; STATE_Blushing_Flushed.,EXPRESSION
EXPRESSION_Smug,"smug face, (smirk:1.2), confident expression, self-satisfied, condescending smile, smug grin, superior look, overconfident","humble, neutral, afraid, crying",Smug expression,EXPRESSION
EXPRESSION_Surprised,"surprised expression, (wide eyes:1.2), shocked face, open mouth shock, startled, caught off guard, unexpected, jaw drop","calm, neutral, composed, expected",Surprised expression,EXPRESSION
EXPRESSION_Vacant,"(vacant expression:1.3), (empty stare:1.2), hollow gaze, staring into nothing, disconnected expression, dissociated look, blank unfocused eyes","alert, focused, emotional, engaged",Vacant / empty stare — subtler than STATE_Mind_Break. Combos: THEME_Somnophilia; THEME_Mind_Control; STATE_Hypnotized.,EXPRESSION
FEET_Ankle_Socks,"1girl, (ankle socks:1.2), short socks, white ankle socks, cotton socks, peds, sock foot, socked feet","bare feet, thigh highs, boots",Ankle sock feet. Casual fetish. Combos: FETISH_FEET_Sole_Display; FETISH_FEET_Toe_Wiggle.,FEET
FEET_Bare_Sole,"1girl, (bare soles:1.4), (sole of foot:1.3), foot bottom visible, foot pad, arch of foot, heel, toes, bare foot bottom, smooth sole","socks on, shoes on, side view only",Bare soles — classic foot fetish focus. Combos: FETISH_FEET_Worship; CAMERA_From_Below.,FEET
FEET_Cum_On_Feet,"1girl, (cum on feet:1.3), semen on soles, ejaculation on foot, feet covered in cum, footjob finish, cum between toes","clean feet, no cum",Cum on feet finish. Combos: FETISH_FEET_Footjob; FLUIDS_Body_Cumshot.,FEET
FEET_Footjob,"1girl, (footjob:1.3), (feet around cock:1.3), foot stroking penis, soles on shaft, toes wrapped around cock, foot handjob","no contact, no penis, no feet",Footjob. Combos: FETISH_FEET_Bare_Sole; FETISH_FEET_Cum_On_Feet; POSE_On_Back.,FEET
FEET_Heel_Grind,"1girl, (heel grinding:1.3), (stepping on with heel:1.2), high heel on face, heel pressed to body, stiletto point on skin, standing on with heels","no pressure, no heel",Heel grinding submission. Combos: FETISH_FEET_High_Heels; FETISH_DOMINATION_Femdom.,FEET
FEET_High_Heels,"1girl, (high heels:1.3), (stilettos:1.2), wearing heels, pointed toe heels, stiletto shoes, heel on foot, wearing pumps","bare feet, flat shoes, sneakers",High heel focus. Combos: FETISH_FEET_Heel_Grind; ARCHETYPE_Dominatrix; FETISH_DOMINATION_Femdom.,FEET
FEET_Licking,"1girl, (licking feet:1.3), tongue on foot, licking sole, licking between toes, foot lick, oral foot worship, foot being licked","no contact, not touching feet",Foot licking. Combos: FETISH_BODY_WORSHIP_Feet; FETISH_FEET_Bare_Sole.,FEET
FEET_Nylon_Stocking,"1girl, (nylon stockings:1.3), (stocking feet:1.2), foot in stocking, nylon covered foot, hosiery feet, stocking toe, sheer stocking foot","bare feet, no stockings",Feet in nylon stockings. Combos: CLOTHES_Stockings_Garter; FETISH_FEET_Footjob.,FEET
FEET_Smothering,"1girl, (foot smothering:1.3), foot on face, sole pressed to face, foot covering face, stepping on face, foot domination on face","no foot contact, not on face",Foot smothering face. Combos: FETISH_DOMINATION_Femdom; FETISH_BODY_WORSHIP_Feet reversed.,FEET
FEET_Sole_Display,"1girl, (feet displayed:1.3), (soles facing camera:1.3), feet toward viewer, soles presented, feet up showing soles, presenting feet","feet hidden, feet down, socks on",Soles presented to camera. Combos: FETISH_FEET_Bare_Sole; CAMERA_From_Below.,FEET
FEET_Toe_Sucking,"1girl, (toes in mouth:1.3), (sucking toes:1.3), oral toe worship, toe sucked, toe in mouth, licking toes, mouth on toes","no contact, foot not in mouth",Toe sucking. Combos: FETISH_FEET_Worship; FETISH_BODY_WORSHIP_Feet.,FEET
FEET_Worship,"1girl, (foot worship pose:1.3), (person worshipping feet:1.3), someone kissing feet, kneeling before feet, devoted foot attention, prostrate before feet","equal stance, no worship",Foot worship act. Combos: FETISH_DOMINATION_Femdom; FETISH_DOMINATION_Footstep_Sub.,FEET
FLUIDS_Anal_Creampie,"(anal creampie:1.4), (cum dripping from ass:1.3), cum leaking from anus, semen from asshole, ass dripping cum, anal internal cum","vaginal creampie, clean, dry",Anal creampie. Combos: ACTION_Penetration_Anal; GENITALS_Anus_Focus; POSE_Ass_Up_Face_Down.,FLUIDS
FLUIDS_Body_Cumshot,"cum on body, (cum on breasts:1.2), cum on stomach, cum on ass, body covered in cum, semen on skin, cum on thighs, messy body","clean body, no cum, dry",Cum on body,FLUIDS
FLUIDS_Creampie_Dripping,"creampie, (cum dripping from pussy:1.4), leaking cum, cum flowing out, pussy dripping semen, after sex, cum oozing, internal cumshot aftermath, overflowing pussy","clean, dry, no cum, empty",Dripping creampie,FLUIDS
FLUIDS_Cum_In_Mouth,"(cum in mouth:1.4), (mouthful of cum:1.3), semen in mouth, mouth filled with cum, cumshot in mouth, oral cum reception, cum on tongue, open mouth with cum","clean mouth, no cum, swallowed",Cum in mouth. Combos: ACTION_Oral_Blowjob; ACTION_Deepthroat; STATE_Pleasure_Ecstasy.,FLUIDS
FLUIDS_Cum_Inflation,"(cum inflation:1.4), (inflated belly:1.3), bloated stomach, belly bulge from cum, stomach distension, cum-filled belly, swollen belly, excessive internal cumshot","flat stomach, normal belly, empty",Cum belly inflation,FLUIDS
FLUIDS_Cum_On_Feet,"(cum on feet:1.4), (semen on toes:1.3), cum between toes, cum on soles, cum dripping from feet, sticky feet, cum-covered feet","clean feet, no cum, dry",Cum on feet/toes. Combos: ACTION_Footjob; CLOTHES_Bare_Feet; FLUIDS_Body_Cumshot.,FLUIDS
FLUIDS_Cum_On_Hair,"(cum on hair:1.3), (semen in hair:1.2), cum dripping on hair, cum covered hair, hair matted with cum","clean hair, no cum, dry hair",Cum on hair. Combos: FLUIDS_Excessive_Cum; FLUIDS_Facial_Cumshot; STATE_Exhausted_Used.,FLUIDS
FLUIDS_Excessive_Cum,"(excessive cum:1.4), (cum everywhere:1.3), covered in cum, cum bath, drenched in semen, cum puddle, bukkake, cum explosion, thick cum, cum dripping, cum covered body","clean, dry, no cum, minimal",Excessive cum coverage,FLUIDS
FLUIDS_Facial_Cumshot,"facial, cum on face, (cumshot on face:1.3), covered face, cum facial, semen on face, messy face, cum splattered face","clean face, no cum on face",Facial cumshot,FLUIDS
FLUIDS_Pussy_Juice,"1girl, pussy juice, (dripping pussy:1.3), wet pussy, love juice, female fluids, vaginal secretions, dripping wetness, soaking wet, glistening pussy, excessive wetness","dry, clean, no fluids",Female arousal fluids,FLUIDS
FLUIDS_Saliva_Drool,"saliva, (excessive drooling:1.3), drool, spit, dripping saliva, mouth watering, saliva strings, wet mouth, messy drool, slobber","dry mouth, clean, no drool",Excessive drool and saliva,FLUIDS
FLUIDS_Squirting,"1girl, (squirting:1.4), female ejaculation, gushing, pussy squirt, orgasmic squirt, explosive orgasm, squirt spray, intense squirting","dry, no squirt",Female ejaculation squirting,FLUIDS
FLUIDS_Swallowing,"1girl, (swallowing cum:1.3), (gulping semen:1.2), drinking cum, swallow after oral, throat swallow, cum going down throat","spitting, clean, no cum",Swallowing cum. Post-oral finish. Combos: ACTION_Oral_Blowjob; ACTION_Deepthroat; EXPRESSION_Lustful.,FLUIDS
FLUIDS_Urine,"(urine:1.3), (piss stream:1.2), golden shower fluid, watersports fluid, stream of urine visible, golden liquid stream","clean, dry, no urine",Urine fluid. Pairs with ACTION_Urination. Combos: SCENE_Toilet_Public; POSE_Squat_Toilet.,FLUIDS
GANGBANG_Ahegao_Wall,"1girl, (gangbang:1.3), (ahegao wall:1.2), multiple men, overwhelmed by group, surrounded, fucked silly, mind broken from gangbang, broken by group","solo, single partner, gentle",Gangbang ahegao — mind broken by group. Combos: FETISH_STATE_Mind_Break; FLUIDS_Excessive_Cum; GROUP_Orgy_Gangbang.,GANGBANG
GANGBANG_All_Holes,"1girl, (all holes used:1.3), (triple penetration:1.3), every hole filled, mouth vagina ass all occupied, all used simultaneously, airtight","solo, single, unused holes",All holes simultaneously. Combos: FETISH_GANGBANG_Spit_Roast; GROUP_Orgy_Gangbang; FLUIDS_Excessive_Cum.,GANGBANG
GANGBANG_Core,"1girl, multiple men, (gangbang:1.4), (surrounded by men:1.3), group sex, several partners, outnumbered by men, gang sex","solo, single partner, vanilla",Gangbang core. Combos: GROUP_MMMF; FETISH_GANGBANG_Spit_Roast; FETISH_STATE_Overwhelmed.,GANGBANG
GANGBANG_Creampie_Train,"1girl, (creampie from multiple:1.3), (gangbang creampie:1.3), multiple internal cumshots, creampied by each, dripping from multiple partners, filled multiple times","external, no cum inside, single",Gangbang creampie train. Combos: FLUIDS_Excessive_Cum; FETISH_BREEDING_Creampie_Claim.,GANGBANG
GANGBANG_Cum_Covered,"1girl, (multiple men cumming on:1.3), (cum covered by group:1.3), group facial, multiple facials, semen from multiple partners, several men cumshot","single partner, clean, solo",Group cum coverage. Combos: FLUIDS_Excessive_Cum; FETISH_GANGBANG_Ahegao_Wall.,GANGBANG
GANGBANG_Glory_Hole,"1girl, (glory hole:1.3), (anonymous cock through wall:1.3), hole in wall, penis through hole, anonymous sex, bathroom wall hole, glory hole scene","face to face, known partner, single",Glory hole scenario. Combos: SCENE_Public_Bathroom; FETISH_EXHIBITIONISM_Public; FETISH_HUMILIATION_Degradation.,GANGBANG
GANGBANG_Line_Up,"1girl, (lineup:1.3), (waiting their turn:1.2), queue of men, multiple men waiting, next in line, men lined up, taking turns","solo, private, single partner",Gang lineup / taking turns. Combos: FETISH_GANGBANG_Core; FETISH_HUMILIATION_Degradation.,GANGBANG
GANGBANG_Maid_Service,"1girl, (servicing group:1.3), sexual service to group, attendant to many, pleasuring multiple, maid to all, serving the group sexually","solo, single, resting",Group service scenario. Combos: ARCHETYPE_Maid; FETISH_BDSM_Submission; FETISH_GANGBANG_Core.,GANGBANG
GANGBANG_Spit_Roast,"1girl, (spitroast:1.3), (cock in both ends:1.3), front and back simultaneously, mouth and pussy, both holes front to back, double team","solo, single partner, one hole",Spitroast (classic 2-person double). Combos: GROUP_MMF; FETISH_GANGBANG_Core.,GANGBANG
GANGBANG_Used_And_Passed,"1girl, (used and passed around:1.3), (shared among group:1.2), passed from man to man, shared toy, group property, multiple owners, shared between all","private, single owner, exclusive",Passed around/shared. Combos: FETISH_HUMILIATION_Degradation; FETISH_CORRUPTION_Sex_Addict; FETISH_STATE_Mind_Break.,GANGBANG
GENITALS_Anal_Gaping,"(anal gaping:1.4), (gaping anus:1.3), stretched asshole, open anus, post-anal gape, wide open anus, gaping rear","tight, closed, intact",Anal gaping. Combos: ACTION_Fisting_Anal; ACTION_Penetration_Anal; GENITALS_Anus_Focus.,GENITALS
GENITALS_Anus_Focus,"anus, anal focus, (spread anus:1.3), asshole, butthole, rear view, detailed anus, puckered anus, tight anus","censored, covered, no anus",Anal area focus,GENITALS
GENITALS_Anus_Puffy,"1girl, (puffy anus:1.3), (puffy asshole:1.2), swollen anus, plump anal ring, fleshy anus, prominent puffy rear hole","flat, tight, gaping, minimal",Puffy / swollen anus. Combos: GENITALS_Anus_Focus; CAMERA_Ass_Focus; GENITALS_Vagina_Puffy (full puffy combo).,GENITALS
GENITALS_Clit_Focus,"1girl, (clitoris:1.4), (clit focus:1.3), enlarged clit, prominent clitoris, clitoral detail, visible clit, erect clitoris, swollen clit","hidden, covered, no detail",Clitoris focus. Combos: GENITALS_Pussy_Detailed; ACTION_Cunnilingus; ACCESSORY_Vibrator_External.,GENITALS
GENITALS_Female_Pussy,"1girl, pussy, vagina, cameltoe, slit, labia, no penis, female genitals","futanari, penis, cock, dickgirl, balls, testicles, futa",Strictly female genitals (anti-futa),GENITALS
GENITALS_Penis_Average,"(average penis:1.2), normal size cock, regular sized penis, proportional dick, medium length cock, realistic size penis","huge cock, monster cock, horse cock, tiny",Average realistic penis. Combos: any hetero/male action. Less extreme than GENITALS_Penis_Huge.,GENITALS
GENITALS_Penis_Huge,"(huge penis:1.5), (gigantic cock:1.4), (massive dick:1.4), (impossibly large penis:1.3), oversized cock, thick shaft, veiny penis, throbbing penis, monster cock","small penis, tiny dick, average, no penis, flat",Extremely large penis,GENITALS
GENITALS_Penis_Small,"(small penis:1.3), (tiny cock:1.2), small dick, little penis, below average, short penis, SPH target","huge cock, large, monster cock",Small penis. Combos: THEME_Femdom; EXPRESSION_Contemptuous; EXPRESSION_Disapproval. Common in SPH/femdom.,GENITALS
GENITALS_Pubic_Hair_On_Face,"(pubic hair on face:1.4), (pubes pressed against face:1.3), pubic hair stuck to cheeks, bush against mouth, intimate hair on skin, pubic hair transfer to face, dark curly hair on face","clean face, no hair on face, shaved, bare, paint on face, marking on face, tattoo on face, dirt on face",Pubic hair on face — result of facesitting/oral. Improved negatives block false paint/dirt artifacts. Combos: ACTION_Facesitting; ACTION_Cunnilingus; CAMERA_Face_Close.,GENITALS
GENITALS_Pussy_Detailed,"1girl, detailed pussy, (spread pussy:1.3), pussy focus, visible labia, pink pussy, wet pussy, pussy juice, dripping pussy, glistening pussy, clitoris, detailed genitals","censored, mosaic, bar censor, covered, clothed crotch, penis",Detailed female genitals,GENITALS
GENITALS_Testicles_Large,"(large testicles:1.4), (huge balls:1.3), heavy balls, sagging balls, full balls, hanging balls, swollen testicles","no balls, hidden, flat, small balls",Large visible testicles,GENITALS
GENITALS_Vagina_Gaping,"1girl, (vaginal gaping:1.4), (gaping pussy:1.3), stretched vagina, open vagina, gaping hole, post-sex gape, wide open pussy","tight, closed, intact, virgin",Vaginal gaping. Combos: ACTION_Fisting_Vaginal; FLUIDS_Creampie_Dripping; STATE_Exhausted_Used.,GENITALS
GENITALS_Vagina_Puffy,"1girl, (puffy pussy:1.3), (puffy vulva:1.2), swollen labia, puffy labia, plump vulva, fleshy labia, puffy slit","flat, minimal, neat",Puffy vulva. Combos: GENITALS_Pussy_Detailed; CAMERA_Pussy_Focus; BODY_Thicc_Voluptuous.,GENITALS
GROUP_FFFM,"(3girls:1.2), 1boy, harem, foursome, three girls one boy, group sex, multiple females, FFFM","solo, couple, single female",3 girls 1 boy FFFM,GROUP
GROUP_FFM,"(2girls:1.2), 1boy, threesome, two girls one boy, FFM threesome, double team female","solo, one girl",2 girls 1 boy FFM,GROUP
GROUP_Lesbian_Couple,"(2girls:1.3), yuri, lesbian couple, two women, girl on girl, female couple, 2 girls together, lesbian pair, girls together","1boy, male, hetero",Two girls / lesbian couple. Combos: THEME_Lesbian_Yuri; ACTION_Lesbian_Kiss; ACTION_Lesbian_Tribbing.,GROUP
GROUP_Lesbian_Threesome,"(3girls:1.3), yuri threesome, three women, lesbian trio, all girls group, 3 girl trio, triple yuri","1boy, male, hetero",Three-girl lesbian threesome. Combos: THEME_Lesbian_Yuri; GROUP_Lesbian_Couple (add third).,GROUP
GROUP_MMF,"(2boys:1.2), 1girl, threesome, two boys one girl, MMF threesome, spitroast setup","solo, one boy",2 boys 1 girl MMF,GROUP
GROUP_MMMF,"(3boys:1.2), 1girl, gangbang, three boys one girl, foursome, MMMF group sex","solo, single male",3 boys 1 girl MMMF,GROUP
GROUP_Orgy_Gangbang,"(multiple people:1.3), (orgy:1.3), (4+people:1.2), mass sex, group orgy, multiple participants, many partners, sex party, large group sex, multiple penetration","solo, couple, duo",Large orgy/gangbang. Combos: THEME_Gangbang_Multiple; FLUIDS_Excessive_Cum; SCENE_Bedroom.,GROUP
GROUP_Reverse_Gangbang,"1boy, (multiple females:1.3), (surrounded by girls:1.2), reverse gangbang, many women one man, female horde, group of girls on one guy","solo female, normal gangbang, one girl",Reverse gangbang — multiple females on one male. Combos: THEME_Femdom; GROUP_FFFM.,GROUP
GROUP_Solo_Male,"1boy, solo male, (man alone:1.2), single male character, male solo, one boy, male only","female, group, multiple",Solo male character. Combos: RACE_Orc_Male; BODY_Male_Muscular; NTR scenarios.,GROUP
GROUP_Threesome_Gen,"threesome, 3 people, trio, three person sex","solo, couple",Threesome general,GROUP
GROUP_Yaoi,"(2boys:1.3), (yaoi:1.3), (male x male:1.2), two men, boys love, BL, gay couple, man on man","female, girl, straight, yuri",Yaoi / BL male couple. Combos: THEME_Maledom; BODY_Male_Muscular; POSE_Missionary.,GROUP
HUMILIATION_Collar_Display,"1girl, (publicly collared:1.3), displayed with collar, paraded on leash, shown off as property, publicly owned, displayed slave","private, no audience, equal",Public collar display. Combos: ACCESSORY_Collar_Chain; FETISH_HUMILIATION_Public_Shame.,HUMILIATION
HUMILIATION_Cuckold,"cuckold scenario, (cuckold humiliation:1.3), partner watching while humiliated, inadequacy, watching partner satisfied by other, cuck dynamics, emasculation","loyal, faithful, proud",Cuckold humiliation. Combos: NTR_POV_Watching; NTR_General; FETISH_HUMILIATION_SPH.,HUMILIATION
HUMILIATION_Degradation,"1girl, (degradation:1.4), (verbal humiliation:1.3), spoken degradation, name-calling expression, degraded expression, shameful treatment, worth less than, filth called","praised, respected, equal",Degradation/verbal humiliation. Combos: FETISH_CORRUPTION_Tattoo_Brand; FETISH_DOMINATION_Maledom.,HUMILIATION
HUMILIATION_Face_Slap,"1girl, (face slap:1.3), (cheek slapped:1.2), hand to face, slapped expression, cheek red from slap, face impact, disciplinary slap","gentle, no hitting, no slap",Face slap discipline. Combos: FETISH_DOMINATION_Maledom; FETISH_PUNISHMENT_Pain_Play; EXPRESSION_Shocked.,HUMILIATION
HUMILIATION_Feminization,"1boy, (forced feminization:1.3), (humiliating feminine:1.2), feminized male humiliated, forced into dress, embarrassed feminization, pink bow on male","voluntary crossdressing, female, natural",Forced feminization humiliation. Combos: FETISH_CORRUPTION_Forced_Femme; FETISH_HUMILIATION_Degradation.,HUMILIATION
HUMILIATION_Laughed_At,"1girl, (laughing at:1.3), (mocking:1.2), pointing and laughing, mocking expression, jeering, contemptuous laughter, scorning, giggling at","praising, respectful, kind",Being mocked/laughed at. Combos: FETISH_HUMILIATION_SPH; EXPRESSION_Contemptuous; EXPRESSION_Smug.,HUMILIATION
HUMILIATION_Leash_Walk,"1girl, (walked on leash:1.3), (pet walked:1.2), paraded as pet, walked like dog, leash and collar public, humiliating leash walk","free, no leash, equal",Walked on leash like a pet. Combos: FETISH_PETPLAY_On_All_Fours; ACCESSORY_Collar_Chain.,HUMILIATION
HUMILIATION_Public_Shame,"1girl, (public humiliation:1.3), (shame in public:1.2), blushing in public, embarrassed in crowd, seen in compromising state publicly, crowd witnessing shame","private, alone, dignified",Public shaming. Combos: FETISH_EXHIBITIONISM_Nude_Walk; FETISH_HUMILIATION_Degradation.,HUMILIATION
HUMILIATION_SPH,"small penis humiliation, (SPH:1.4), (laughing at small penis:1.3), mocking small cock, size shame, embarrassed over size, contemptuous reaction to small penis","praising size, satisfied, no SPH",Small penis humiliation. Combos: EXPRESSION_Contemptuous; EXPRESSION_Laughed_At; GENITALS_Penis_Small.,HUMILIATION
HUMILIATION_Used_Bucket,"1girl, (used expression:1.3), (fucked out:1.2), thoroughly used look, fucked senseless face, messy and used, cum messy face, used up expression","pristine, unused, clean",Thoroughly used/fucked-out expression. Combos: FETISH_STATE_Mind_Break; FLUIDS_Excessive_Cum.,HUMILIATION
LACTATION_Bottle_Fill,"1girl, (filling bottle with milk:1.3), (breast pumping:1.2), collecting breast milk, pump on nipple, bottle filling with milk, manual pumping, milking collection","no milk, dry breast",Milk collection/pumping. Combos: FETISH_LACTATION_Engorged; FETISH_BREEDING_Pregnant_Belly.,LACTATION
LACTATION_Drinking,"1girl, (breastfeeding adult:1.3), (nursing adult:1.3), adult drinking from breast, face at nipple drinking, suckling breast, nursing position adult","baby, child, infant",Adult nursing/drinking. Combos: FETISH_LACTATION_Squirt; FETISH_BODY_WORSHIP_Breast.,LACTATION
LACTATION_Dripping,"1girl, (milk dripping:1.3), (milk trail on breast:1.2), milk sliding down breast, drip of milk from nipple, milk line, slow drip","dry, no milk, no drip",Milk drip — subtle lactation. Combos: FETISH_LACTATION_Engorged; BREASTS_Natural_Sagging.,LACTATION
LACTATION_Engorged,"1girl, (engorged breasts:1.3), (full of milk:1.3), swollen milk-heavy breasts, very full breasts, achingly full, milk-swollen, needs milking","empty, small breasts, dry",Engorged milk-heavy breasts. Combos: BREASTS_Huge_Focus; FETISH_BREEDING_Pregnant_Belly.,LACTATION
LACTATION_Forced_Milking,"1girl, (forced milking:1.3), (restrained milking:1.2), machine milking, milking device, restrained while milked, milking pump attached, cow treatment","voluntary, comfortable, unrestricted",Forced mechanical milking. Combos: FETISH_BDSM_Bondage; FETISH_CONTROL_Non_Con; FETISH_TRANSFORMATION_Cowgirl.,LACTATION
LACTATION_Milk_Bath,"1girl, (covered in milk:1.3), (breast milk everywhere:1.2), milk-drenched body, soaked in milk, milk all over, white liquid covering body","dry, no milk, clean",Milk-soaked body. Combos: FETISH_LACTATION_Squirt; FLUIDS_Excessive_Cum parallel.,LACTATION
LACTATION_Nipple_Squeeze,"1girl, (squeezing nipple:1.3), (pressing nipple to squirt:1.2), milk squeezing, fingers on nipple pressing, manual milk expression, nipple being pressed","no touch, no milk",Nipple squeeze for milk. Combos: FETISH_LACTATION_Squirt; BREASTS_Squeeze_Grope.,LACTATION
